codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao,ignicao,timestamp
901016,,22,-23.001046,-43.36479,2025-02-17 12:29:45,8.5,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],109887.3,272,1.0,2025-02-17 09:30:00.288756
902133,,15,-23.000147,-43.367276,2025-02-17 12:12:19,9.9,,ida,15 - CURRAL FALSO X ALVORADA [IDA],117783.3,78,1.0,2025-02-17 09:30:00.288756
901082,,53,-23.002197,-43.366624,2025-02-17 11:23:02,0.0,,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],224565.5,265,1.0,2025-02-17 09:30:00.288756
902061,,46,-22.841486,-43.277044,2025-02-17 12:29:54,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],161220.6, ,1.0,2025-02-17 09:30:00.288756
902066,,46,-22.854624,-43.251223,2025-02-16 06:23:53,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],179197.3, ,0.0,2025-02-17 09:30:00.288756
902005,,42,-22.838788,-43.295224,2025-02-17 12:29:44,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],152225.6,174,1.0,2025-02-17 09:30:00.288756
902052,,46,-22.967579,-43.390668,2025-02-17 12:29:54,14.6,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],170486.3,193,1.0,2025-02-17 09:30:00.288756
902050,,46,-22.965994,-43.390351,2025-02-17 12:29:45,39.8,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],120692.1,2,1.0,2025-02-17 09:30:00.288756
902016,,50,-23.006414,-43.313722,2025-02-17 11:59:22,0.0,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],20796.8,258,0.0,2025-02-17 09:30:00.288756
902019,,51,-22.957402,-43.393423,2025-02-17 12:29:47,54.4,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],110356.5,354,1.0,2025-02-17 09:30:00.288756
E902009,,50,-23.000427,-43.335908,2025-02-17 12:29:47,26.7,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],129946.8,272,1.0,2025-02-17 09:30:00.288756
902063,,40,-23.000957,-43.364437,2025-02-17 12:20:46,19.2,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],134594.4,278,1.0,2025-02-17 09:30:00.288756
902017,,50,-22.973056,-43.38345,2025-02-17 12:28:48,0.0,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],120179.3,271,1.0,2025-02-17 09:30:00.288756
E902015,,50,-22.97453,-43.363943,2025-02-17 12:29:41,17.2,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],134589.6,207,1.0,2025-02-17 09:30:00.288756
902057,,41,-22.934754,-43.372049,2025-02-17 12:29:53,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],124999.4,327,1.0,2025-02-17 09:30:00.288756
902060,,46,-22.964637,-43.391663,2025-02-17 11:53:50,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],165951.9,63,0.0,2025-02-17 09:30:00.288756
902008,,50,-22.965087,-43.391611,2025-02-17 12:15:52,0.0,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],154613.3, ,0.0,2025-02-17 09:30:00.288756
902047,,46,-22.840868,-43.297751,2025-02-17 12:29:40,12.2,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],40787.8,54,1.0,2025-02-17 09:30:00.288756
902007,,50,-22.920832,-43.645777,2025-02-17 12:29:40,0.0,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],149375.2, ,1.0,2025-02-17 09:30:00.288756
902051,,46,-22.870377,-43.335606,2025-02-17 12:29:58,10.3,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],170443.4,184,1.0,2025-02-17 09:30:00.288756
902067,,46,-22.879265,-43.34154,2025-02-17 12:29:01,41.1,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],170018.6,222,1.0,2025-02-17 09:30:00.288756
901088,,35,-22.989224,-43.365813,2025-02-17 12:29:57,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],216942.6,180,1.0,2025-02-17 09:30:00.288756
901078,,53,-22.964526,-43.392185,2025-02-17 12:02:53,0.0,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],146045.7,287,0.0,2025-02-17 09:30:00.288756
901098,,52,-22.982851,-43.365585,2025-02-17 12:29:43,37.1,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],185641.8,359,1.0,2025-02-17 09:30:00.288756
901090,,22,-22.999942,-43.361569,2025-02-17 12:29:56,0.0,,volta,22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA],150796.4,256,1.0,2025-02-17 09:30:00.288756
901055,,53,-22.973201,-43.397879,2025-02-17 12:29:11,42.8,,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],189067.8,270,1.0,2025-02-17 09:30:00.288756
901076,,52,-23.002207,-43.365642,2025-02-17 11:47:47,0.0,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],176856.7, ,0.0,2025-02-17 09:30:00.288756
902054,,46,-22.912293,-43.36041,2025-02-17 12:29:52,59.4,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],177578.8,183,1.0,2025-02-17 09:30:00.288756
901079,,53,-23.001295,-43.364253,2025-02-17 12:26:22,9.8,,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],226563.0,52,1.0,2025-02-17 09:30:00.288756
901084,,52,-22.964489,-43.391148,2025-02-17 11:54:38,0.0,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],219170.2, ,0.0,2025-02-17 09:30:00.288756
901070,,52,-23.001017,-43.364248,2025-02-17 12:18:26,16.4,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],174077.2,333,1.0,2025-02-17 09:30:00.288756
902080,,46,-22.921554,-43.370678,2025-02-17 12:29:48,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],177827.5,58,1.0,2025-02-17 09:30:00.288756
901081,,22,-23.000976,-43.36552,2025-02-17 12:26:44,0.0,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],179458.4,276,1.0,2025-02-17 09:30:00.288756
902065,,43,-22.936454,-43.371812,2025-02-17 12:29:44,13.2,,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],127731.1,193,1.0,2025-02-17 09:30:00.288756
901069,,52,-23.001364,-43.367327,2025-02-17 12:26:14,0.0,,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],150291.5,88,1.0,2025-02-17 09:30:00.288756
901074,,53,-23.001377,-43.367934,2025-02-17 12:29:36,0.0,,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],181878.9,108,1.0,2025-02-17 09:30:00.288756
901085,,53,-22.964639,-43.391561,2025-01-15 18:59:38,0.0,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],135432.9, ,0.0,2025-02-17 09:30:00.288756
902073,,43,-22.905322,-43.357426,2025-02-17 12:29:47,60.2,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],97571.4,196,1.0,2025-02-17 09:30:00.288756
902030,,41,-22.959729,-43.388697,2025-02-17 12:29:58,0.0,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],96282.0,240,1.0,2025-02-17 09:30:00.288756
902071,,46,-22.957965,-43.381096,2025-02-17 12:29:41,48.2,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],150966.0,247,1.0,2025-02-17 09:30:00.288756
RJG7D28 MOTO,RJG7D28,0,-22.9162,-43.607085,2025-02-17 12:02:09,0.0,,,,6472.3, ,0.0,2025-02-17 09:30:00.288756
902072,,43,-22.964968,-43.391919,2025-02-17 12:29:53,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],158195.7, ,1.0,2025-02-17 09:30:00.288756
902101,,40,-23.001358,-43.367046,2025-02-17 11:07:53,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],78804.6,84,1.0,2025-02-17 09:30:00.288756
902068,,40,-22.965099,-43.391728,2025-02-17 12:29:53,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],137835.0,335,1.0,2025-02-17 09:30:00.288756
902064,,46,-23.000771,-43.367248,2025-02-17 12:20:06,17.1,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],0.0,132,1.0,2025-02-17 09:30:00.288756
902070,,46,-22.936448,-43.371684,2025-02-17 12:29:48,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],173123.8,13,1.0,2025-02-17 09:30:00.288756
901083,,53,-22.978064,-43.365449,2025-02-17 12:29:53,57.4,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],241496.7,201,1.0,2025-02-17 09:30:00.288756
901087,,35,-22.973964,-43.363695,2025-02-17 12:29:55,40.2,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],170558.6,173,1.0,2025-02-17 09:30:00.288756
902085,,0,-22.854088,-43.251624,2024-08-16 09:15:10,0.0,,,,108156.2, ,0.0,2025-02-17 09:30:00.288756
E902012,,50,-23.000605,-43.334864,2025-02-17 12:29:32,0.0,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],17222.8,96,1.0,2025-02-17 09:30:00.288756
E902001,,31,-23.001355,-43.367605,2025-02-17 12:28:52,0.0,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],125353.3,80,1.0,2025-02-17 09:30:00.288756
E902006,,42,-22.876327,-43.329672,2025-02-17 12:29:40,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],152444.5, ,1.0,2025-02-17 09:30:00.288756
E902011,,50,-23.006632,-43.313482,2025-02-17 12:29:56,0.0,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],133212.4, ,1.0,2025-02-17 09:30:00.288756
E902014,,50,-23.000087,-43.352435,2025-02-17 12:29:54,19.8,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],147145.3,89,1.0,2025-02-17 09:30:00.288756
E902002,,41,-22.920577,-43.645445,2025-02-17 12:29:47,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],101598.1, ,1.0,2025-02-17 09:30:00.288756
901095,,22,-22.965064,-43.391221,2025-02-17 12:27:11,0.0,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],53558.3,79,0.0,2025-02-17 09:30:00.288756
902069,,41,-22.923509,-43.373862,2025-02-17 12:29:55,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],127713.3, ,1.0,2025-02-17 09:30:00.288756
902094,,40,-22.972552,-43.386263,2025-02-17 12:29:22,41.2,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],98961.3,306,1.0,2025-02-17 09:30:00.288756
903068,,17,-22.924637,-43.649508,2025-02-17 12:29:56,44.9,,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],102218.8,208,1.0,2025-02-17 09:30:00.288756
901097,,22,-23.000442,-43.338017,2025-02-17 12:29:58,44.6,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],163010.3,94,1.0,2025-02-17 09:30:00.288756
902081,,41,-22.876427,-43.330467,2025-02-17 12:22:30,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],104923.8, ,0.0,2025-02-17 09:30:00.288756
902075,,43,-22.877249,-43.336157,2025-02-17 12:29:50,22.7,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],75401.7,212,1.0,2025-02-17 09:30:00.288756
902013,,50,-23.000283,-43.341464,2025-02-17 12:29:54,25.4,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],152901.0,92,1.0,2025-02-17 09:30:00.288756
902082,,40,-22.921143,-43.37014,2025-02-17 12:29:49,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],104429.9,239,1.0,2025-02-17 09:30:00.288756
903062,,17,-22.919679,-43.641867,2025-02-17 12:29:56,46.5,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],84827.4,63,1.0,2025-02-17 09:30:00.288756
902089,,0,-22.876534,-43.33037,2025-02-17 12:05:51,0.0,,,,107400.1, ,0.0,2025-02-17 09:30:00.288756
903041,,14,-22.92067,-43.60823,2025-02-17 12:21:32,0.0,,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],82393.4, ,0.0,2025-02-17 09:30:00.288756
903051,,17,-22.917732,-43.684316,2025-02-17 12:25:35,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],132137.1,167,1.0,2025-02-17 09:30:00.288756
902055,,43,-22.964568,-43.391745,2025-02-17 12:29:56,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],49406.3, ,1.0,2025-02-17 09:30:00.288756
903044,,14,-23.006668,-43.437089,2025-02-17 12:29:42,40.7,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],153572.9,47,1.0,2025-02-17 09:30:00.288756
902086,,40,-22.87853,-43.336307,2025-02-17 12:29:55,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],102857.2, ,1.0,2025-02-17 09:30:00.288756
903036,,17,-22.917466,-43.684327,2025-02-17 12:29:51,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],82499.2,161,1.0,2025-02-17 09:30:00.288756
902043,,46,-22.839773,-43.296533,2025-02-17 12:29:50,37.7,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],175368.1,226,1.0,2025-02-17 09:30:00.288756
902036,,46,-22.965111,-43.391743,2025-02-17 12:29:54,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],172769.6, ,1.0,2025-02-17 09:30:00.288756
903039,,17,-22.918985,-43.607821,2025-02-17 11:13:15,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],132283.799,92,0.0,2025-02-17 09:30:00.288756
903047,,17,-22.920052,-43.608486,2025-02-17 12:01:42,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],137250.0, ,0.0,2025-02-17 09:30:00.288756
902074,,41,-23.008566,-43.440571,2025-02-17 12:29:48,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],104321.1, ,1.0,2025-02-17 09:30:00.288756
902039,,46,-22.8412,-43.276238,2025-02-17 12:29:40,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],160269.9, ,1.0,2025-02-17 09:30:00.288756
903040,,17,-22.927838,-43.677292,2025-02-17 12:29:57,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],99879.8,128,1.0,2025-02-17 09:30:00.288756
902044,,46,-23.000992,-43.365398,2025-02-17 12:29:37,9.7,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],137560.0,268,1.0,2025-02-17 09:30:00.288756
902038,,46,-22.854919,-43.251984,2024-09-28 21:00:16,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],107501.8, ,0.0,2025-02-17 09:30:00.288756
903048,,14,-22.988567,-43.603466,2025-02-17 12:29:55,53.9,,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],113075.1,132,1.0,2025-02-17 09:30:00.288756
902041,,46,-23.001314,-43.368101,2025-02-17 12:29:46,10.7,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],174393.2,132,1.0,2025-02-17 09:30:00.288756
903064,,17,-22.907461,-43.575347,2025-02-17 12:29:55,16.9,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],143999.1,70,1.0,2025-02-17 09:30:00.288756
902037,,46,-22.964573,-43.391665,2025-02-17 12:04:13,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],174173.6, ,0.0,2025-02-17 09:30:00.288756
903069,,17,-22.919061,-43.607199,2025-02-17 12:29:43,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],81161.5,195,1.0,2025-02-17 09:30:00.288756
902034,,31,-22.921305,-43.370308,2025-02-17 12:29:52,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],174278.1,239,1.0,2025-02-17 09:30:00.288756
902088,,40,-23.001173,-43.364291,2025-02-17 11:54:31,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],78966.5, ,1.0,2025-02-17 09:30:00.288756
902042,,41,-22.854818,-43.2521,2025-01-06 12:35:57,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],159688.0, ,0.0,2025-02-17 09:30:00.288756
902040,,43,-22.839532,-43.24043,2025-02-17 12:29:52,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],162291.6,6,1.0,2025-02-17 09:30:00.288756
903049,,17,-22.803878,-43.341406,2025-01-31 19:00:16,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],84240.3, ,0.0,2025-02-17 09:30:00.288756
903038,,14,-23.009982,-43.448998,2025-02-17 12:29:46,53.2,,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],124511.3,75,1.0,2025-02-17 09:30:00.288756
903053,,17,-22.907956,-43.577512,2025-02-17 12:29:45,49.6,,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],142273.0,239,1.0,2025-02-17 09:30:00.288756
903042,,17,-22.901792,-43.554538,2025-02-17 12:29:29,0.0,,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],11901.6,60,1.0,2025-02-17 09:30:00.288756
902087,,41,-22.882135,-43.332681,2025-02-17 12:29:45,34.0,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],105804.0,82,1.0,2025-02-17 09:30:00.288756
903050,,17,-22.911342,-43.589578,2025-02-17 12:29:42,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],0.0,77,1.0,2025-02-17 09:30:00.288756
903067,,14,-23.008244,-43.441962,2025-02-17 12:29:40,10.6,,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],83647.1,80,1.0,2025-02-17 09:30:00.288756
RJG7D29 MOTO,RJG7D29,0,-23.010817,-43.453003,2025-02-17 12:29:50,0.0,,,,20255.7,251,1.0,2025-02-17 09:30:00.288756
902076,,31,-23.001167,-43.368257,2025-02-17 11:44:08,12.8,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],120865.6,140,1.0,2025-02-17 09:30:00.288756
902083,,40,-22.884454,-43.342746,2025-02-17 12:29:44,47.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],91343.9,17,1.0,2025-02-17 09:30:00.288756
902096,,40,-23.00217,-43.365842,2025-02-17 12:29:05,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],101351.8,219,0.0,2025-02-17 09:30:00.288756
902084,,41,-22.877577,-43.336927,2025-02-17 12:29:51,0.0,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],81467.3, ,1.0,2025-02-17 09:30:00.288756
902100,,41,-23.008637,-43.44023,2025-02-17 12:20:34,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],103058.4, ,0.0,2025-02-17 09:30:00.288756
903059,,17,-22.917545,-43.684349,2025-02-17 12:29:49,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],93341.9,165,1.0,2025-02-17 09:30:00.288756
903043,,17,-22.920157,-43.608632,2025-02-06 17:01:42,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],135295.3, ,1.0,2025-02-17 09:30:00.288756
902079,,46,-22.850407,-43.309075,2025-02-17 12:11:40,15.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],10370.1,232,1.0,2025-02-17 09:30:00.288756
903066,,17,-22.936991,-43.668013,2025-02-17 12:27:08,17.5,,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],148995.5,128,1.0,2025-02-17 09:30:00.288756
902098,,40,-22.953412,-43.375378,2025-02-17 12:29:45,49.8,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],94774.2,35,1.0,2025-02-17 09:30:00.288756
902099,,40,-22.957964,-43.381085,2025-02-17 12:29:53,0.8,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],101951.6,247,1.0,2025-02-17 09:30:00.288756
902093,,40,-22.932685,-43.373038,2025-02-17 12:29:43,0.3,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],107202.2,162,1.0,2025-02-17 09:30:00.288756
902091,,40,-22.877008,-43.329683,2025-02-17 12:17:53,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],115144.4, ,0.0,2025-02-17 09:30:00.288756
901099,,22,-23.006822,-43.312586,2025-02-17 12:29:48,0.0,,volta,22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA],169223.9,84,1.0,2025-02-17 09:30:00.288756
902213,,60,-22.82085,-43.323789,2025-02-17 12:17:29,0.0,,ida,60 - TERMINAL DEODORO X TIG (PARADOR) [IDA],58203.3,129,0.0,2025-02-17 09:30:00.288756
903046,,17,-22.936041,-43.666917,2025-02-17 12:26:19,7.9,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],155084.8,48,1.0,2025-02-17 09:30:00.288756
902077,,46,-22.853544,-43.321031,2025-02-17 12:29:45,50.1,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],169381.7,65,1.0,2025-02-17 09:30:00.288756
902104,,40,-22.964651,-43.392156,2025-02-17 12:29:38,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],103158.5,229,1.0,2025-02-17 09:30:00.288756
902106,,40,-23.000762,-43.36819,2025-02-17 11:24:25,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],86091.2,2,1.0,2025-02-17 09:30:00.288756
902108,,41,-22.878372,-43.336286,2025-02-17 12:29:43,0.0,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],74164.6,11,1.0,2025-02-17 09:30:00.288756
902109,,40,-22.877644,-43.336758,2025-02-17 12:29:39,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],79996.9, ,1.0,2025-02-17 09:30:00.288756
903061,,17,-22.920095,-43.60833,2025-02-15 00:35:53,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],56693.5, ,0.0,2025-02-17 09:30:00.288756
903070,,14,-23.008576,-43.439839,2025-02-17 11:40:14,0.0,,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],95117.0,31,0.0,2025-02-17 09:30:00.288756
902126,,25,-23.014842,-43.467932,2025-02-17 12:29:44,54.9,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],106219.2,74,1.0,2025-02-17 09:30:00.288756
902132,,18,-23.016101,-43.517176,2025-02-17 12:29:48,0.0,,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],108120.5,127,1.0,2025-02-17 09:30:00.288756
902156,,22,-23.006739,-43.312624,2025-02-17 12:29:45,0.0,,volta,22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA],158046.5, ,1.0,2025-02-17 09:30:00.288756
902151,,15,-23.00224,-43.365929,2025-02-17 12:04:53,0.0,,ida,15 - CURRAL FALSO X ALVORADA [IDA],149262.3, ,0.0,2025-02-17 09:30:00.288756
902131,,18,-23.010617,-43.452575,2025-02-17 12:29:45,43.9,,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],112007.1,255,1.0,2025-02-17 09:30:00.288756
902153,,18,-23.006822,-43.31277,2025-02-17 12:29:46,0.0,,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],128509.6,116,1.0,2025-02-17 09:30:00.288756
902137,,25,-23.000682,-43.365886,2025-02-17 12:19:49,3.2,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],121370.0,91,1.0,2025-02-17 09:30:00.288756
902129,,13,-23.002462,-43.365988,2025-02-17 12:21:59,0.0,,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],138917.4, ,0.0,2025-02-17 09:30:00.288756
902128,,18,-23.000072,-43.413433,2025-02-17 12:29:45,54.2,,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],146505.2,263,1.0,2025-02-17 09:30:00.288756
902314,,60,-22.827258,-43.340623,2025-02-17 12:29:28,58.7,,ida,60 - TERMINAL DEODORO X TIG (PARADOR) [IDA],51451.9,68,1.0,2025-02-17 09:30:00.288756
901138,,28,-22.918886,-43.607834,2025-02-17 12:22:37,0.0,,ida,28 - PINGO D'ÁGUA X CURRAL FALSO [IDA],2457.3,106,0.0,2025-02-17 09:30:00.288756
902146,,15,-23.00072,-43.366404,2025-02-17 12:15:41,16.5,,volta,15 - ALVORADA X CURRAL FALSO [VOLTA],154986.3,78,1.0,2025-02-17 09:30:00.288756
902144,,10,-23.00082,-43.368232,2025-02-17 12:29:56,17.6,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],123356.0,338,1.0,2025-02-17 09:30:00.288756
902434,,71,-22.820574,-43.323928,2025-02-17 12:08:11,0.0,,ida,71 - VIGÁRIO GERAL / PRAÇA DOIS X TIG (EXPRESSO) [iDA],57650.0,296,0.0,2025-02-17 09:30:00.288756
902451,,80,-22.898858,-43.211477,2025-02-17 12:22:17,0.0,,volta,80 - TIG X PENHA (PARADOR) [VOLTA],59692.0,240,1.0,2025-02-17 09:30:00.288756
902150,,18,-23.020747,-43.498567,2025-02-17 12:29:51,59.4,,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],135463.5,276,1.0,2025-02-17 09:30:00.288756
902325,,80,-22.855152,-43.252482,2025-02-17 12:29:38,0.0,,ida,80 - PENHA X TIG (PARADOR) [IDA],31750.3,104,1.0,2025-02-17 09:30:00.288756
